date,ticker,event_type,headline,body,severity_true,sentiment,direction_true,original_date,ret_fwd_5d,event_type_coarse,text,event_type_hat,severity_hat,severity_hat_rounded,p_alpha_hat
2014-09-12,XOM,SUPPLY_CHAIN,XOM resolves supply chain compliance issue,The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,2,negative,-1,2014-12-25,0.0139903812552335,OTHER_REGULATORY,[UNKNOWN] XOM resolves supply chain compliance issue The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,OTHER_REGULATORY,1.2975610021902397,1,0.19109252634775858
2014-02-19,XOM,REGULATORY_UPDATE,XOM issues statement on updated compliance rules,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,0,neutral,0,2014-12-25,0.0195855287676096,OTHER_REGULATORY,[UNKNOWN] XOM issues statement on updated compliance rules The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,1.050988359383346,1,0.14946364520662717
2014-09-04,RTX,REGULATORY_UPDATE,RTX issues statement on updated compliance rules,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,1,neutral,0,2014-12-25,-0.0065005986125749,OTHER_REGULATORY,[UNKNOWN] RTX issues statement on updated compliance rules Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.2145519040398383,1,0.17616666844954443
2014-10-09,LLY,FDA_ACTION,LLY's drug receives FDA safety alert,"Following reports of adverse events, the FDA placed restrictions on the company's product pending additional data. The company is cooperating with regulators and providing the requested information.",2,negative,-1,2014-12-25,-0.0373249607151106,FDA_ACTION,"[UNKNOWN] LLY's drug receives FDA safety alert Following reports of adverse events, the FDA placed restrictions on the company's product pending additional data. The company is cooperating with regulators and providing the requested information.",FDA_ACTION,1.212625535073901,1,0.17583142628137693
2014-12-09,MRK,PATENT_IP,Court rules on intellectual property dispute involving MRK,The lawsuit centers on allegations that the company's product infringed on patented technology held by a competitor. Legal experts anticipate a protracted battle as both sides argue the validity and scope of the patents involved.,4,negative,-1,2014-12-30,-0.0463360517407659,PATENT_IP,[UNKNOWN] Court rules on intellectual property dispute involving MRK The lawsuit centers on allegations that the company's product infringed on patented technology held by a competitor. Legal experts anticipate a protracted battle as both sides argue the validity and scope of the patents involved.,PATENT_IP,1.753763146495316,2,0.289979373958586
2015-04-28,DIS,PRODUCT_LIABILITY,Consumers allege defects in DIS's product in lawsuit,Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,0,negative,-1,2015-01-02,0.0080969201539282,PRODUCT_LIABILITY,[UNKNOWN] Consumers allege defects in DIS's product in lawsuit Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,PRODUCT_LIABILITY,1.0059075152746964,1,0.14271619931282772
2015-02-05,C,REGULATORY_UPDATE,C responds to new regulatory requirements,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,0,neutral,0,2015-01-03,0.0484134141827081,OTHER_REGULATORY,[UNKNOWN] C responds to new regulatory requirements The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,0.8528884210093661,1,0.12168881194738909
2015-11-06,WMT,SUPPLY_CHAIN,Regulators scrutinize WMT's supply chain practices,Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,1,neutral,0,2015-01-14,-0.0401500000881523,OTHER_REGULATORY,[UNKNOWN] Regulators scrutinize WMT's supply chain practices Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,OTHER_REGULATORY,1.3359778191964842,1,0.19832016233736788
2015-05-11,LMT,REGULATORY_UPDATE,Regulatory changes affect LMT's operations,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,0,neutral,0,2015-01-15,0.0137028075746872,OTHER_REGULATORY,[UNKNOWN] Regulatory changes affect LMT's operations The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,1.1178414432969896,1,0.15995132746476903
2015-11-06,LLY,FDA_ACTION,FDA issues warning to LLY over manufacturing practices,"Following reports of adverse events, the FDA placed restrictions on the company's product pending additional data. The company is cooperating with regulators and providing the requested information.",1,negative,-1,2015-01-16,-0.0050410143206,FDA_ACTION,"[UNKNOWN] FDA issues warning to LLY over manufacturing practices Following reports of adverse events, the FDA placed restrictions on the company's product pending additional data. The company is cooperating with regulators and providing the requested information.",FDA_ACTION,1.0096938536897797,1,0.1432730046660089
2015-03-23,MS,ACCOUNTING_FRAUD,Auditors uncover accounting irregularities at MS,"Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",1,negative,-1,2015-01-18,0.0,ACCOUNTING_FRAUD,"[UNKNOWN] Auditors uncover accounting irregularities at MS Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",ACCOUNTING_FRAUD,1.1907168568015658,1,0.17205396894564176
2008-02-04,SBUX,SUPPLY_CHAIN,Regulators scrutinize SBUX's supply chain practices,The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,2,negative,-1,2015-01-19,,OTHER_REGULATORY,[UNKNOWN] Regulators scrutinize SBUX's supply chain practices The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,OTHER_REGULATORY,1.48312502214737,1,0.2278924628857514
2015-10-02,MS,REGULATORY_UPDATE,MS responds to new regulatory requirements,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,0,neutral,0,2015-01-19,0.04104331122075,OTHER_REGULATORY,[UNKNOWN] MS responds to new regulatory requirements The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,0.7608699557405144,1,0.11037110315742749
2015-12-18,COP,ENVIRONMENTAL,COP under investigation for environmental violations,"Following an investigation, the company acknowledged environmental compliance issues at certain sites. Remediation efforts are underway to address contamination and prevent future violations.",2,negative,-1,2015-01-21,0.02743325460471,ENVIRONMENTAL,"[UNKNOWN] COP under investigation for environmental violations Following an investigation, the company acknowledged environmental compliance issues at certain sites. Remediation efforts are underway to address contamination and prevent future violations.",ENVIRONMENTAL,1.3189844715919117,1,0.1950979843537384
2015-11-10,SBUX,DATA_PRIVACY,SBUX fined for violating data privacy regulations,Regulators imposed a fine after finding that the company failed to obtain proper consent for collecting user information. The violation underlines the growing scrutiny of data protection practices in the technology industry.,1,negative,-1,2015-01-22,,DATA_PRIVACY,[UNKNOWN] SBUX fined for violating data privacy regulations Regulators imposed a fine after finding that the company failed to obtain proper consent for collecting user information. The violation underlines the growing scrutiny of data protection practices in the technology industry.,DATA_PRIVACY,1.271827335715021,1,0.1863646283428914
2015-09-15,TSLA,PATENT_IP,TSLA sues competitor over intellectual property theft,The company filed a complaint alleging theft of proprietary designs by a rival. The case seeks injunctive relief to prevent further use of the contested intellectual property and compensatory damages for losses incurred.,0,negative,-1,2015-01-24,0.0290649328200633,PATENT_IP,[UNKNOWN] TSLA sues competitor over intellectual property theft The company filed a complaint alleging theft of proprietary designs by a rival. The case seeks injunctive relief to prevent further use of the contested intellectual property and compensatory damages for losses incurred.,PATENT_IP,1.2515932060119288,1,0.18271084218052216
2015-02-04,ABBV,PRODUCT_LIABILITY,ABBV reaches settlement in product liability case,Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,5,negative,-1,2015-01-24,-0.0038659575050867,PRODUCT_LIABILITY,[UNKNOWN] ABBV reaches settlement in product liability case Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,PRODUCT_LIABILITY,1.4224290284373104,1,0.2153310722812421
2015-12-08,HUM,PRODUCT_LIABILITY,HUM reaches settlement in product liability case,Consumers filed a lawsuit claiming that the company's product caused injuries due to design flaws. The company maintains that the product meets safety standards and will contest the allegations.,1,negative,-1,2015-01-25,0.0330511743239023,PRODUCT_LIABILITY,[UNKNOWN] HUM reaches settlement in product liability case Consumers filed a lawsuit claiming that the company's product caused injuries due to design flaws. The company maintains that the product meets safety standards and will contest the allegations.,PRODUCT_LIABILITY,1.0067656349280267,1,0.14284223303312632
2015-09-28,JPM,FINRA_ACTION,FINRA sanctions JPM subsidiary for compliance failures,FINRA issued a disciplinary action against the company for not properly vetting certain securities offerings. The firm has responded by reviewing its internal processes to prevent future violations.,2,negative,-1,2015-01-25,0.0414721430807027,OTHER_REGULATORY,[UNKNOWN] FINRA sanctions JPM subsidiary for compliance failures FINRA issued a disciplinary action against the company for not properly vetting certain securities offerings. The firm has responded by reviewing its internal processes to prevent future violations.,OTHER_REGULATORY,1.248597394328318,1,0.18217462558373004
2015-04-06,GS,ACCOUNTING_FRAUD,GS investigated over alleged accounting misconduct,"Whistleblower reports prompted authorities to examine the company's books for irregularities. Pending the outcome, stakeholders are expressing concerns about financial reporting practices.",1,negative,-1,2015-01-27,0.0183802607134737,ACCOUNTING_FRAUD,"[UNKNOWN] GS investigated over alleged accounting misconduct Whistleblower reports prompted authorities to examine the company's books for irregularities. Pending the outcome, stakeholders are expressing concerns about financial reporting practices.",ACCOUNTING_FRAUD,1.349802989495077,1,0.20097103353394297
2015-01-27,KO,LABOR_LAWSUIT,Employees file class-action labor lawsuit against KO,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",2,negative,-1,2015-01-30,-0.0179288218206417,LABOR_LAWSUIT,"[UNKNOWN] Employees file class-action labor lawsuit against KO The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,0.9525492998802254,1,0.13506002056873068
2015-11-17,C,REGULATORY_UPDATE,Regulatory changes affect C's operations,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,1,neutral,0,2015-02-01,0.0128996853127525,OTHER_REGULATORY,[UNKNOWN] Regulatory changes affect C's operations Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.2040840523800964,1,0.1743510140933867
2015-03-19,XOM,ACCOUNTING_FRAUD,Auditors uncover accounting irregularities at XOM,"Whistleblower reports prompted authorities to examine the company's books for irregularities. Pending the outcome, stakeholders are expressing concerns about financial reporting practices.",3,negative,-1,2015-02-05,-0.0010661876035812,ACCOUNTING_FRAUD,"[UNKNOWN] Auditors uncover accounting irregularities at XOM Whistleblower reports prompted authorities to examine the company's books for irregularities. Pending the outcome, stakeholders are expressing concerns about financial reporting practices.",ACCOUNTING_FRAUD,1.6901832093709508,2,0.27452582303331863
2015-09-25,JNJ,REGULATORY_UPDATE,Regulatory changes affect JNJ's operations,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,2,negative,-1,2015-02-09,0.0321975877963056,OTHER_REGULATORY,[UNKNOWN] Regulatory changes affect JNJ's operations Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.2299720291428355,1,0.17886832421035817
2015-02-13,TSLA,PATENT_IP,TSLA sues competitor over intellectual property theft,"In a ruling that could set a precedent for similar disputes, a federal judge sided with the company on key points but left other claims to be decided at trial. The outcome may influence the competitive landscape in the industry.",0,negative,-1,2015-02-13,0.0175197457891982,PATENT_IP,"[UNKNOWN] TSLA sues competitor over intellectual property theft In a ruling that could set a precedent for similar disputes, a federal judge sided with the company on key points but left other claims to be decided at trial. The outcome may influence the competitive landscape in the industry.",PATENT_IP,1.3302488031824165,1,0.19722940632839095
2015-04-15,LLY,FDA_ACTION,LLY faces FDA enforcement for marketing violations,Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,1,negative,-1,2015-02-14,-0.0191290118126198,FDA_ACTION,[UNKNOWN] LLY faces FDA enforcement for marketing violations Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,FDA_ACTION,1.426177272339967,1,0.21609202547796078
2015-04-13,MS,ACCOUNTING_FRAUD,MS executives charged in accounting fraud scheme,"Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",1,negative,-1,2015-02-14,0.0181820647360495,ACCOUNTING_FRAUD,"[UNKNOWN] MS executives charged in accounting fraud scheme Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",ACCOUNTING_FRAUD,0.9351180135043887,1,0.13263505771275733
2015-01-30,GS,REGULATORY_UPDATE,GS responds to new regulatory requirements,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,3,negative,-1,2015-02-15,0.0639178291777893,OTHER_REGULATORY,[UNKNOWN] GS responds to new regulatory requirements The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,1.075259076005719,1,0.15320404413042576
2015-08-12,LLY,PRODUCT_LIABILITY,LLY reaches settlement in product liability case,Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,0,negative,-1,2015-02-17,0.0046776415468412,PRODUCT_LIABILITY,[UNKNOWN] LLY reaches settlement in product liability case Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,PRODUCT_LIABILITY,1.2515225662267953,1,0.18269818435829854
2015-11-30,PFE,FDA_ACTION,FDA issues warning to PFE over manufacturing practices,The Food and Drug Administration issued a warning letter to the company about manufacturing deficiencies at one of its facilities. The company is addressing the cited issues to avoid further enforcement actions.,1,negative,-1,2015-02-18,-0.0033568260167612,FDA_ACTION,[UNKNOWN] FDA issues warning to PFE over manufacturing practices The Food and Drug Administration issued a warning letter to the company about manufacturing deficiencies at one of its facilities. The company is addressing the cited issues to avoid further enforcement actions.,FDA_ACTION,0.8444948154553007,1,0.12061637075273951
2015-11-11,BA,LABOR_LAWSUIT,Employees file class-action labor lawsuit against BA,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",1,negative,-1,2015-02-19,0.0226911753437166,LABOR_LAWSUIT,"[UNKNOWN] Employees file class-action labor lawsuit against BA The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.043119202997135,1,0.14826718166745234
2015-08-04,ABBV,PRODUCT_LIABILITY,Consumers allege defects in ABBV's product in lawsuit,Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,0,negative,-1,2015-02-19,-0.0243031286585927,PRODUCT_LIABILITY,[UNKNOWN] Consumers allege defects in ABBV's product in lawsuit Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,PRODUCT_LIABILITY,1.189226041550299,1,0.1717992759740629
2015-04-17,JNJ,LABOR_LAWSUIT,JNJ settles labor dispute with workforce,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",1,negative,-1,2015-02-23,0.0150633103240926,LABOR_LAWSUIT,"[UNKNOWN] JNJ settles labor dispute with workforce The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,0.9990718010461144,1,0.1417155321256823
2015-12-14,WFC,FINRA_ACTION,WFC faces FINRA action over brokerage violations,"Regulators found that the company violated FINRA rules regarding recordkeeping and trade disclosures. In addition to the monetary penalty, the company must implement enhanced oversight protocols.",1,negative,-1,2015-03-03,0.0154136867018186,OTHER_REGULATORY,"[UNKNOWN] WFC faces FINRA action over brokerage violations Regulators found that the company violated FINRA rules regarding recordkeeping and trade disclosures. In addition to the monetary penalty, the company must implement enhanced oversight protocols.",OTHER_REGULATORY,1.0685882218325926,1,0.15216841226194236
2015-07-20,BAC,LABOR_LAWSUIT,BAC sued over labor practice allegations,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",1,negative,-1,2015-03-04,-0.0248346847574458,LABOR_LAWSUIT,"[UNKNOWN] BAC sued over labor practice allegations The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.2823643724014404,1,0.18828954957290475
2015-07-20,COST,REGULATORY_UPDATE,COST issues statement on updated compliance rules,"In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",0,neutral,0,2015-03-05,-0.0054467725456168,OTHER_REGULATORY,"[UNKNOWN] COST issues statement on updated compliance rules In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",OTHER_REGULATORY,1.320602655693315,1,0.19540309828924107
2015-09-03,LLY,FDA_ACTION,FDA issues warning to LLY over manufacturing practices,The Food and Drug Administration issued a warning letter to the company about manufacturing deficiencies at one of its facilities. The company is addressing the cited issues to avoid further enforcement actions.,1,negative,-1,2015-03-06,0.0024508867540629,FDA_ACTION,[UNKNOWN] FDA issues warning to LLY over manufacturing practices The Food and Drug Administration issued a warning letter to the company about manufacturing deficiencies at one of its facilities. The company is addressing the cited issues to avoid further enforcement actions.,FDA_ACTION,1.0297713015094934,1,0.14625580445396366
2015-10-08,SBUX,LABOR_LAWSUIT,Employees file class-action labor lawsuit against SBUX,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",1,negative,-1,2015-03-08,,LABOR_LAWSUIT,"[UNKNOWN] Employees file class-action labor lawsuit against SBUX The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.141573778231991,1,0.16381509205443637
2015-12-11,WMT,DATA_PRIVACY,WMT announces data breach affecting customer records,"Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",1,negative,-1,2015-03-08,-0.0085917298569364,DATA_PRIVACY,"[UNKNOWN] WMT announces data breach affecting customer records Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",DATA_PRIVACY,0.9326772878949152,1,0.1322984740322913
2015-09-04,C,REGULATORY_UPDATE,Regulatory changes affect C's operations,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,3,negative,-1,2015-03-09,0.0077090807391801,OTHER_REGULATORY,[UNKNOWN] Regulatory changes affect C's operations The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,1.3010039861854255,1,0.19173198551109383
2015-07-06,META,ANTITRUST,META faces antitrust investigation over market practices,Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,1,negative,-1,2015-03-09,0.0291262331713728,ANTITRUST,[UNKNOWN] META faces antitrust investigation over market practices Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,ANTITRUST,1.230744015171809,1,0.17900442671503058
2015-09-22,WFC,REGULATORY_UPDATE,WFC issues statement on updated compliance rules,"In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",2,negative,-1,2015-03-09,0.0039457394254385,OTHER_REGULATORY,"[UNKNOWN] WFC issues statement on updated compliance rules In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",OTHER_REGULATORY,1.481641043062723,1,0.22757927404919792
2015-04-02,WMT,DATA_PRIVACY,WMT announces data breach affecting customer records,Regulators imposed a fine after finding that the company failed to obtain proper consent for collecting user information. The violation underlines the growing scrutiny of data protection practices in the technology industry.,1,negative,-1,2015-03-10,-0.0009913235561125,DATA_PRIVACY,[UNKNOWN] WMT announces data breach affecting customer records Regulators imposed a fine after finding that the company failed to obtain proper consent for collecting user information. The violation underlines the growing scrutiny of data protection practices in the technology industry.,DATA_PRIVACY,0.9697998933427991,1,0.13749657312839286
2015-04-24,NFLX,SUPPLY_CHAIN,Regulators scrutinize NFLX's supply chain practices,Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,0,neutral,0,2015-03-10,,OTHER_REGULATORY,[UNKNOWN] Regulators scrutinize NFLX's supply chain practices Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,OTHER_REGULATORY,1.161288656041607,1,0.1670815651531082
2015-09-09,WFC,ACCOUNTING_FRAUD,WFC investigated over alleged accounting misconduct,"Whistleblower reports prompted authorities to examine the company's books for irregularities. Pending the outcome, stakeholders are expressing concerns about financial reporting practices.",3,negative,-1,2015-03-14,0.0293159599582888,ACCOUNTING_FRAUD,"[UNKNOWN] WFC investigated over alleged accounting misconduct Whistleblower reports prompted authorities to examine the company's books for irregularities. Pending the outcome, stakeholders are expressing concerns about financial reporting practices.",ACCOUNTING_FRAUD,1.3469764482532438,1,0.20042691705186572
2015-02-17,WFC,LABOR_LAWSUIT,WFC sued over labor practice allegations,Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,0,negative,-1,2015-03-15,0.0,LABOR_LAWSUIT,[UNKNOWN] WFC sued over labor practice allegations Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,LABOR_LAWSUIT,1.4821163958018704,1,0.22767956259955754
2015-04-23,NVDA,REGULATORY_UPDATE,NVDA responds to new regulatory requirements,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,1,neutral,0,2015-03-16,-0.0008997888057586,OTHER_REGULATORY,[UNKNOWN] NVDA responds to new regulatory requirements The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,1.2389796560724327,1,0.18046142688211866
2015-09-23,C,LABOR_LAWSUIT,Employees file class-action labor lawsuit against C,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",1,negative,-1,2015-03-16,-0.0101757807301143,LABOR_LAWSUIT,"[UNKNOWN] Employees file class-action labor lawsuit against C The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.1048410142970366,1,0.15786623819780857
2015-12-28,MRK,FDA_ACTION,MRK faces FDA enforcement for marketing violations,"Following reports of adverse events, the FDA placed restrictions on the company's product pending additional data. The company is cooperating with regulators and providing the requested information.",0,negative,-1,2015-03-20,0.0058666671571478,FDA_ACTION,"[UNKNOWN] MRK faces FDA enforcement for marketing violations Following reports of adverse events, the FDA placed restrictions on the company's product pending additional data. The company is cooperating with regulators and providing the requested information.",FDA_ACTION,1.511782026747151,2,0.23399990795453893
2015-06-22,UNH,FDA_ACTION,FDA issues warning to UNH over manufacturing practices,Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,1,negative,-1,2015-03-21,0.0078171984185184,FDA_ACTION,[UNKNOWN] FDA issues warning to UNH over manufacturing practices Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,FDA_ACTION,1.0223785234373273,1,0.14515155755249826
2015-05-19,DIS,LABOR_LAWSUIT,DIS settles labor dispute with workforce,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",0,negative,-1,2015-03-21,-0.0017184507822568,LABOR_LAWSUIT,"[UNKNOWN] DIS settles labor dispute with workforce The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.44264468865885,1,0.21945822376676075
2015-09-04,MRK,FDA_ACTION,MRK faces FDA enforcement for marketing violations,Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,2,negative,-1,2015-03-22,0.0232722751314751,FDA_ACTION,[UNKNOWN] MRK faces FDA enforcement for marketing violations Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,FDA_ACTION,1.4234716231192588,1,0.21554254023159394
2015-08-18,PEP,SUPPLY_CHAIN,PEP resolves supply chain compliance issue,Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,0,neutral,0,2015-03-24,-0.1015335961579636,OTHER_REGULATORY,[UNKNOWN] PEP resolves supply chain compliance issue Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,OTHER_REGULATORY,1.2958187971368618,1,0.19076957096810654
2015-07-20,COST,LABOR_LAWSUIT,Employees file class-action labor lawsuit against COST,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",1,negative,-1,2015-03-25,-0.0054467725456168,LABOR_LAWSUIT,"[UNKNOWN] Employees file class-action labor lawsuit against COST The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.085896790265017,1,0.1548674549092774
2015-01-28,MRK,REGULATORY_UPDATE,MRK issues statement on updated compliance rules,"In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",2,negative,-1,2015-03-25,-0.0390557618421333,OTHER_REGULATORY,"[UNKNOWN] MRK issues statement on updated compliance rules In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",OTHER_REGULATORY,1.6290886941587712,2,0.26016838307375084
